,index,Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,Capacity,TTD,Start_time
11431,10781,3.2904652,-0.001739405,36.59562287,0.0006,0.0,3135.469,1.665522931,125.125,3260.594
11432,10782,3.305760012,-0.000327114,36.43889592,0.0006,0.0,3146.765,1.665522931,113.829,3260.594
11433,10783,3.319484361,0.001953025,36.28787863,0.0006,0.0,3158.047,1.665522931,102.547,3260.594
11434,10784,3.332005037,0.00082865,36.13255195,0.0006,0.0,3169.453,1.665522931,91.141,3260.594
11435,10785,3.343668413,0.001268078,35.95368957,0.0006,0.0,3180.859,1.665522931,79.735,3260.594
11436,10786,3.35421257,-0.000890481,35.79640529,0.0006,0.0,3192.281,1.665522931,68.313,3260.594
11437,10787,3.364085218,-0.001166461,35.64490015,0.0006,0.0,3203.656,1.665522931,56.938,3260.594
11438,10788,3.373178196,-0.000557288,35.48552965,0.0006,0.0,3215.062,1.665522931,45.532,3260.594
11439,10789,3.381754303,0.000783776,35.33628287,0.0006,0.0,3226.437,1.665522931,34.157,3260.594
11440,10790,3.389753979,-0.001963582,35.17299838,0.0006,0.0,3237.797,1.665522931,22.797,3260.594
11441,10791,3.397113287,-0.002745161,35.02999291,0.0006,0.0,3249.187,1.665522931,11.407,3260.594
11442,10792,3.404046821,0.001599273,34.89441645,0.0006,0.0,3260.594,1.665522931,0.0,0.0
11443,10792,3.404046821,0.001599273,34.89441645,0.0006,0.0,3260.594,1.665522931,0.0,0.0
11444,10792,3.404046821,0.001599273,34.89441645,0.0006,0.0,3260.594,1.665522931,0.0,0.0
11445,10792,3.404046821,0.001599273,34.89441645,0.0006,0.0,3260.594,1.665522931,0.0,0.0
11446,10792,3.404046821,0.001599273,34.89441645,0.0006,0.0,3260.594,1.665522931,0.0,0.0
11447,10792,3.404046821,0.001599273,34.89441645,0.0006,0.0,3260.594,1.665522931,0.0,0.0
11448,10792,3.404046821,0.001599273,34.89441645,0.0006,0.0,3260.594,1.665522931,0.0,0.0
11449,10792,3.404046821,0.001599273,34.89441645,0.0006,0.0,3260.594,1.665522931,0.0,0.0
11450,10792,3.404046821,0.001599273,34.89441645,0.0006,0.0,3260.594,1.665522931,0.0,0.0
11451,10792,3.404046821,0.001599273,34.89441645,0.0006,0.0,3260.594,1.665522931,0.0,0.0
11452,10792,3.404046821,0.001599273,34.89441645,0.0006,0.0,3260.594,1.665522931,0.0,0.0
11453,10793,4.186323146,-0.002701539,23.6971899,0.0006,0.0,0.0,1.657192458,3258.812,3258.812
11454,10793,4.186323146,-0.002701539,23.6971899,0.0006,0.0,0.0,1.657192458,3258.812,3258.812
11455,10793,4.186323146,-0.002701539,23.6971899,0.0006,0.0,0.0,1.657192458,3258.812,3258.812
11456,10793,4.186323146,-0.002701539,23.6971899,0.0006,0.0,0.0,1.657192458,3258.812,3258.812
11457,10793,4.186323146,-0.002701539,23.6971899,0.0006,0.0,0.0,1.657192458,3258.812,3258.812
11458,10793,4.186323146,-0.002701539,23.6971899,0.0006,0.0,0.0,1.657192458,3258.812,3258.812
11459,10793,4.186323146,-0.002701539,23.6971899,0.0006,0.0,0.0,1.657192458,3258.812,3258.812
11460,10793,4.186323146,-0.002701539,23.6971899,0.0006,0.0,0.0,1.657192458,3258.812,3258.812
11461,10793,4.186323146,-0.002701539,23.6971899,0.0006,0.0,0.0,1.657192458,3258.812,3258.812
11462,10793,4.186323146,-0.002701539,23.6971899,0.0006,0.0,0.0,1.657192458,3258.812,3258.812
11463,10793,4.186323146,-0.002701539,23.6971899,0.0006,0.0,0.0,1.657192458,3258.812,3258.812
11464,10794,4.186368648,-0.000992142,23.69729128,0.0006,4.201,9.344,1.657192458,3249.468,3258.812
11465,10795,3.988083214,-2.005777264,23.72165776,1.9986,3.036,21.14,1.657192458,3237.672,3258.812
11466,10796,3.969729037,-2.008106132,23.79564074,1.9986,3.036,32.312,1.657192458,3226.5,3258.812
11467,10797,3.956118383,-2.006765341,23.88621509,1.9986,3.022,43.344,1.657192458,3215.468,3258.812
11468,10798,3.944626093,-2.007794831,23.98017913,1.9986,3.016,54.375,1.657192458,3204.437,3258.812
11469,10799,3.934715948,-2.010100974,24.08120795,1.9986,3.007,65.406,1.657192458,3193.406,3258.812
11470,10800,3.925520861,-2.003943298,24.19857129,1.9986,3.0,76.437,1.657192458,3182.375,3258.812
11471,10801,3.917607463,-2.009034717,24.29535316,1.9984,2.993,87.453,1.657192458,3171.359,3258.812
11472,10802,3.910053465,-2.009313932,24.40929969,1.9986,2.986,98.5,1.657192458,3160.312,3258.812
11473,10803,3.902947474,-2.008848168,24.51897171,1.9986,2.981,109.5,1.657192458,3149.312,3258.812
11474,10804,3.896357978,-2.004495661,24.62332012,1.9986,2.975,120.531,1.657192458,3138.281,3258.812
11475,10805,3.890465482,-2.010569309,24.72662425,1.9986,2.97,131.547,1.657192458,3127.265,3258.812
11476,10806,3.884496658,-2.007773431,24.82597658,1.9986,2.965,142.562,1.657192458,3116.25,3258.812
11477,10807,3.879255768,-2.010764736,24.93670947,1.9986,2.961,153.594,1.657192458,3105.218,3258.812
11478,10808,3.874037243,-2.006842342,25.04053609,1.9986,2.956,164.625,1.657192458,3094.187,3258.812
11479,10809,3.86897435,-2.008272771,25.13940541,1.9986,2.952,175.703,1.657192458,3083.109,3258.812
11480,10810,3.864042998,-2.008360916,25.24248646,1.9986,2.948,186.75,1.657192458,3072.062,3258.812
11481,10811,3.859420536,-2.005768358,25.33495377,1.9986,2.945,197.75,1.657192458,3061.062,3258.812
11482,10812,3.855259904,-2.010536279,25.43505088,1.9986,2.94,208.812,1.657192458,3050.0,3258.812
11483,10813,3.850764615,-2.006172983,25.53942944,1.9986,2.936,219.844,1.657192458,3038.968,3258.812
11484,10814,3.846160826,-2.006940673,25.63273439,1.9986,2.933,230.922,1.657192458,3027.89,3258.812
11485,10815,3.842468999,-2.008859872,25.72980762,1.9986,2.929,241.937,1.657192458,3016.875,3258.812
11486,10816,3.838385063,-2.008977115,25.83608482,1.9986,2.925,252.953,1.657192458,3005.859,3258.812
11487,10817,3.834592901,-2.007565311,25.92627294,1.9986,2.921,263.953,1.657192458,2994.859,3258.812
11488,10818,3.830895425,-2.011113572,26.02195431,1.9986,2.919,274.937,1.657192458,2983.875,3258.812
11489,10819,3.82726778,-2.005678293,26.11531834,1.9986,2.915,285.953,1.657192458,2972.859,3258.812
11490,10820,3.823607989,-2.005644841,26.21279766,1.9986,2.913,296.984,1.657192458,2961.828,3258.812
11491,10821,3.82030251,-2.00989202,26.30832915,1.9986,2.909,308.031,1.657192458,2950.781,3258.812
11492,10822,3.816694817,-2.009615444,26.39474736,1.9986,2.906,319.015,1.657192458,2939.797,3258.812
11493,10823,3.813680515,-2.009491194,26.48815631,1.9986,2.904,330.031,1.657192458,2928.781,3258.812
11494,10824,3.81038314,-2.00593518,26.5793542,1.9986,2.901,341.031,1.657192458,2917.781,3258.812
11495,10825,3.807074388,-2.009562769,26.66789815,1.9986,2.897,352.015,1.657192458,2906.797,3258.812
11496,10826,3.803907311,-2.011762632,26.76227869,1.9986,2.895,363.078,1.657192458,2895.734,3258.812
11497,10827,3.800815547,-2.009493632,26.84735921,1.9986,2.891,374.109,1.657192458,2884.703,3258.812
11498,10828,3.797356366,-2.008418241,26.94142431,1.9986,2.889,385.14,1.657192458,2873.672,3258.812
11499,10829,3.794081604,-2.010055918,27.03188672,1.9986,2.885,396.234,1.657192458,2862.578,3258.812
11500,10830,3.790788668,-2.008337028,27.10942223,1.9986,2.882,407.297,1.657192458,2851.515,3258.812
11501,10831,3.787436027,-2.008956173,27.19763695,1.9986,2.879,418.25,1.657192458,2840.562,3258.812
11502,10832,3.784198918,-2.007456865,27.28698208,1.9986,2.876,429.25,1.657192458,2829.562,3258.812
11503,10833,3.781032691,-2.009388442,27.35455908,1.9986,2.873,440.265,1.657192458,2818.547,3258.812
11504,10834,3.777550484,-2.006916229,27.43389848,1.9986,2.87,451.265,1.657192458,2807.547,3258.812
11505,10835,3.774182887,-2.009192104,27.52316107,1.9986,2.867,462.281,1.657192458,2796.531,3258.812
11506,10836,3.770723429,-2.008211347,27.61085245,1.9986,2.863,473.344,1.657192458,2785.468,3258.812
11507,10837,3.767485366,-2.009802715,27.68802692,1.9986,2.86,484.375,1.657192458,2774.437,3258.812
11508,10838,3.76399874,-2.008381672,27.75860241,1.9986,2.857,495.359,1.657192458,2763.453,3258.812
11509,10839,3.760750209,-2.009240554,27.83051015,1.9986,2.853,506.437,1.657192458,2752.375,3258.812
11510,10840,3.757328212,-2.008094183,27.89624214,1.9986,2.851,517.484,1.657192458,2741.328,3258.812
11511,10841,3.753768387,-2.007591453,27.9738021,1.9986,2.847,528.531,1.657192458,2730.281,3258.812
11512,10842,3.750627422,-2.00885958,28.03594896,1.9986,2.844,539.547,1.657192458,2719.265,3258.812
11513,10843,3.747422693,-2.005449914,28.09080876,1.9986,2.841,550.515,1.657192458,2708.297,3258.812
11514,10844,3.743827398,-2.006117675,28.14499213,1.9986,2.837,561.515,1.657192458,2697.297,3258.812
11515,10845,3.74078978,-2.006780864,28.20934713,1.9988,2.834,572.531,1.657192458,2686.281,3258.812
11516,10846,3.737686303,-2.008110564,28.26008658,1.9986,2.831,583.562,1.657192458,2675.25,3258.812
11517,10847,3.734272817,-2.00592613,28.31709409,1.9986,2.828,594.609,1.657192458,2664.203,3258.812
11518,10848,3.730871308,-2.007740936,28.35299365,1.9986,2.825,605.609,1.657192458,2653.203,3258.812
11519,10849,3.728277665,-2.00883653,28.39136687,1.9986,2.822,616.687,1.657192458,2642.125,3258.812
11520,10850,3.725051305,-2.008193555,28.42295663,1.9986,2.819,627.719,1.657192458,2631.093,3258.812
11521,10851,3.721819937,-2.010931404,28.46432472,1.9986,2.815,638.719,1.657192458,2620.093,3258.812
11522,10852,3.719018337,-2.013156815,28.49203655,1.9986,2.813,649.734,1.657192458,2609.078,3258.812
11523,10853,3.716039696,-2.010889968,28.52652569,1.9986,2.81,660.734,1.657192458,2598.078,3258.812
11524,10854,3.712982743,-2.00890028,28.55963945,1.9986,2.807,671.719,1.657192458,2587.093,3258.812
11525,10855,3.709959281,-2.007290111,28.58345504,1.9986,2.803,682.75,1.657192458,2576.062,3258.812
11526,10856,3.707053293,-2.00800568,28.61478229,1.9986,2.801,693.781,1.657192458,2565.031,3258.812
11527,10857,3.704485205,-2.011394079,28.63552182,1.9986,2.798,704.781,1.657192458,2554.031,3258.812
11528,10858,3.70140585,-2.004902456,28.66594067,1.9986,2.795,715.797,1.657192458,2543.015,3258.812
11529,10859,3.698501942,-2.006475042,28.68499588,1.9986,2.793,726.844,1.657192458,2531.968,3258.812
11530,10860,3.695835891,-2.00893395,28.70745712,1.9986,2.79,737.828,1.657192458,2520.984,3258.812
11531,10861,3.692782447,-2.009880326,28.71820235,1.9986,2.787,748.844,1.657192458,2509.968,3258.812
11532,10862,3.690287525,-2.009433148,28.74198501,1.9986,2.784,759.859,1.657192458,2498.953,3258.812
11533,10863,3.687181114,-2.008384109,28.77208945,1.9986,2.781,770.875,1.657192458,2487.937,3258.812
11534,10864,3.684280988,-2.006460074,28.79236742,1.9986,2.779,781.953,1.657192458,2476.859,3258.812
11535,10865,3.681424012,-2.008278231,28.81231403,1.9986,2.775,792.953,1.657192458,2465.859,3258.812
11536,10866,3.678725612,-2.009247223,28.83444419,1.9986,2.773,804.0,1.657192458,2454.812,3258.812
11537,10867,3.675767197,-2.008587185,28.85947824,1.9986,2.77,815.031,1.657192458,2443.781,3258.812
11538,10868,3.673102553,-2.00693433,28.89384769,1.9986,2.767,826.047,1.657192458,2432.765,3258.812
11539,10869,3.670358343,-2.008702116,28.91755058,1.9986,2.765,837.031,1.657192458,2421.781,3258.812
11540,10870,3.667697773,-2.008755705,28.94181122,1.9986,2.762,848.078,1.657192458,2410.734,3258.812
11541,10871,3.664906855,-2.008533927,28.97132618,1.9986,2.759,859.094,1.657192458,2399.718,3258.812
11542,10872,3.662159545,-2.007531342,28.99323751,1.9986,2.757,870.062,1.657192458,2388.75,3258.812
11543,10873,3.659394262,-2.005929557,29.02499657,1.9988,2.754,881.094,1.657192458,2377.718,3258.812
11544,10874,3.656651916,-2.007149911,29.06191652,1.9986,2.751,892.172,1.657192458,2366.64,3258.812
11545,10875,3.654113872,-2.009740146,29.0908322,1.9986,2.748,903.203,1.657192458,2355.609,3258.812
11546,10876,3.651494744,-2.011701552,29.12426329,1.9986,2.745,914.219,1.657192458,2344.593,3258.812
11547,10877,3.648638306,-2.007003774,29.1515628,1.9986,2.743,925.203,1.657192458,2333.609,3258.812
11548,10878,3.646084,-2.009345595,29.18975931,1.9986,2.741,936.219,1.657192458,2322.593,3258.812
11549,10879,3.643484699,-2.009232889,29.2326642,1.9986,2.738,947.234,1.657192458,2311.578,3258.812
11550,10880,3.640787706,-2.01007135,29.26039172,1.9986,2.735,958.265,1.657192458,2300.547,3258.812
11551,10881,3.63801652,-2.008438591,29.29407581,1.9986,2.732,969.312,1.657192458,2289.5,3258.812
11552,10882,3.635559684,-2.007621433,29.33710551,1.9986,2.73,980.312,1.657192458,2278.5,3258.812
11553,10883,3.632918277,-2.007549945,29.37364963,1.9986,2.727,991.312,1.657192458,2267.5,3258.812
11554,10884,3.630478512,-2.009479504,29.40682106,1.9986,2.725,1002.344,1.657192458,2256.468,3258.812
11555,10885,3.627940782,-2.008471544,29.44122363,1.9986,2.723,1013.359,1.657192458,2245.453,3258.812
11556,10886,3.625376773,-2.006074476,29.48769897,1.9986,2.72,1024.39,1.657192458,2234.422,3258.812
11557,10887,3.622890155,-2.010231032,29.52768122,1.9986,2.717,1035.406,1.657192458,2223.406,3258.812
11558,10888,3.620395935,-2.009161741,29.5593048,1.9986,2.715,1046.469,1.657192458,2212.343,3258.812
11559,10889,3.618035386,-2.007469456,29.58876195,1.9986,2.713,1057.5,1.657192458,2201.312,3258.812
11560,10890,3.615381216,-2.008358312,29.62426522,1.9986,2.71,1068.484,1.657192458,2190.328,3258.812
11561,10891,3.613094532,-2.008092299,29.66377602,1.9986,2.708,1079.5,1.657192458,2179.312,3258.812
11562,10892,3.610770617,-2.01077444,29.69892044,1.9986,2.705,1090.547,1.657192458,2168.265,3258.812
11563,10893,3.608195959,-2.007172735,29.74906962,1.9986,2.703,1101.531,1.657192458,2157.281,3258.812
11564,10894,3.606158436,-2.007887071,29.77339857,1.9986,2.701,1112.547,1.657192458,2146.265,3258.812
11565,10895,3.603542386,-2.008998593,29.82486719,1.9986,2.698,1123.609,1.657192458,2135.203,3258.812
11566,10896,3.60110488,-2.006196943,29.86445988,1.9986,2.695,1134.625,1.657192458,2124.187,3258.812
11567,10897,3.598781761,-2.00609759,29.91008212,1.9988,2.693,1145.578,1.657192458,2113.234,3258.812
11568,10898,3.596404224,-2.007378509,29.93146733,1.9986,2.691,1156.625,1.657192458,2102.187,3258.812
11569,10899,3.594263157,-2.007433653,29.97757373,1.9986,2.689,1167.672,1.657192458,2091.14,3258.812
11570,10900,3.591972742,-2.010159456,30.00860193,1.9986,2.687,1178.719,1.657192458,2080.093,3258.812
11571,10901,3.589512407,-2.005602479,30.04757554,1.9986,2.684,1189.75,1.657192458,2069.062,3258.812
11572,10902,3.587358727,-2.008326206,30.08219522,1.9988,2.682,1200.765,1.657192458,2058.047,3258.812
11573,10903,3.585214058,-2.008391375,30.12884401,1.9986,2.679,1211.734,1.657192458,2047.078,3258.812
11574,10904,3.583159805,-2.006412168,30.16553501,1.9986,2.677,1222.734,1.657192458,2036.078,3258.812
11575,10905,3.580577686,-2.010443154,30.19841072,1.9986,2.675,1233.812,1.657192458,2025.0,3258.812
11576,10906,3.578627318,-2.010295826,30.23497273,1.9986,2.673,1244.828,1.657192458,2013.984,3258.812
11577,10907,3.576165114,-2.005760571,30.2669525,1.9986,2.671,1255.828,1.657192458,2002.984,3258.812
11578,10908,3.574273515,-2.007475544,30.30811675,1.9986,2.669,1266.875,1.657192458,1991.937,3258.812
11579,10909,3.572178546,-2.010838417,30.34529974,1.9986,2.667,1277.922,1.657192458,1980.89,3258.812
11580,10910,3.569976182,-2.008244242,30.38456987,1.9986,2.665,1288.922,1.657192458,1969.89,3258.812
11581,10911,3.567944476,-2.007324523,30.42598504,1.9988,2.662,1299.953,1.657192458,1958.859,3258.812
11582,10912,3.565747366,-2.008779891,30.44886155,1.9988,2.661,1310.969,1.657192458,1947.843,3258.812
11583,10913,3.563880955,-2.009284595,30.49491093,1.9986,2.658,1322.015,1.657192458,1936.797,3258.812
11584,10914,3.56137989,-2.009969558,30.53150754,1.9986,2.656,1333.0,1.657192458,1925.812,3258.812
11585,10915,3.559331022,-2.006417266,30.56079773,1.9986,2.654,1343.984,1.657192458,1914.828,3258.812
11586,10916,3.557400408,-2.009897954,30.60985722,1.9988,2.652,1355.078,1.657192458,1903.734,3258.812
11587,10917,3.555381567,-2.007074058,30.63195788,1.9986,2.65,1366.125,1.657192458,1892.687,3258.812
11588,10918,3.55344899,-2.007261184,30.6691182,1.9986,2.648,1377.125,1.657192458,1881.687,3258.812
11589,10919,3.551614353,-2.009049611,30.70597031,1.9986,2.646,1388.125,1.657192458,1870.687,3258.812
11590,10920,3.549555499,-2.007718171,30.73567398,1.9986,2.644,1399.14,1.657192458,1859.672,3258.812
11591,10921,3.547642377,-2.009495043,30.76959698,1.9986,2.642,1410.14,1.657192458,1848.672,3258.812
11592,10922,3.545578007,-2.007043237,30.80023637,1.9988,2.64,1421.14,1.657192458,1837.672,3258.812
11593,10923,3.54380121,-2.010372087,30.83817892,1.9988,2.638,1432.203,1.657192458,1826.609,3258.812
11594,10924,3.541801428,-2.008245998,30.87175465,1.9986,2.637,1443.187,1.657192458,1815.625,3258.812
11595,10925,3.53996529,-2.009355859,30.91473333,1.9986,2.635,1454.203,1.657192458,1804.609,3258.812
11596,10926,3.538003134,-2.007490737,30.95120071,1.9988,2.633,1465.25,1.657192458,1793.562,3258.812
11597,10927,3.536119805,-2.00941286,30.98177017,1.9988,2.631,1476.265,1.657192458,1782.547,3258.812
11598,10928,3.534223294,-2.008732483,31.0247104,1.9986,2.629,1487.25,1.657192458,1771.562,3258.812
11599,10929,3.53235615,-2.005720154,31.06251702,1.9986,2.628,1498.328,1.657192458,1760.484,3258.812
11600,10930,3.53069028,-2.010643601,31.0906181,1.9986,2.626,1509.375,1.657192458,1749.437,3258.812
11601,10931,3.528697898,-2.009948484,31.1388078,1.9986,2.624,1520.453,1.657192458,1738.359,3258.812
11602,10932,3.527188842,-2.009726779,31.16238593,1.9986,2.622,1531.469,1.657192458,1727.343,3258.812
11603,10933,3.525138212,-2.006375451,31.18873106,1.9988,2.62,1542.5,1.657192458,1716.312,3258.812
11604,10934,3.523421162,-2.007146829,31.22175601,1.9986,2.618,1553.515,1.657192458,1705.297,3258.812
11605,10935,3.521575982,-2.008482332,31.26443534,1.9988,2.617,1564.547,1.657192458,1694.265,3258.812
11606,10936,3.519915325,-2.007104098,31.29836473,1.9988,2.615,1575.609,1.657192458,1683.203,3258.812
11607,10937,3.518204934,-2.005922529,31.32665852,1.9986,2.614,1586.656,1.657192458,1672.156,3258.812
11608,10938,3.516439268,-2.009816907,31.35620185,1.9986,2.612,1597.672,1.657192458,1661.14,3258.812
11609,10939,3.514699134,-2.01044338,31.39469337,1.9986,2.61,1608.703,1.657192458,1650.109,3258.812
11610,10940,3.513137514,-2.005608649,31.41660811,1.9988,2.608,1619.703,1.657192458,1639.109,3258.812
11611,10941,3.511408589,-2.007334392,31.46490658,1.9986,2.606,1630.781,1.657192458,1628.031,3258.812
11612,10942,3.509838872,-2.010013122,31.49825189,1.9986,2.605,1641.781,1.657192458,1617.031,3258.812
11613,10943,3.508111288,-2.006511516,31.53179402,1.9986,2.604,1652.75,1.657192458,1606.062,3258.812
11614,10944,3.50671089,-2.009434064,31.56422654,1.9986,2.602,1663.765,1.657192458,1595.047,3258.812
11615,10945,3.505042906,-2.009903193,31.5929146,1.9986,2.6,1674.797,1.657192458,1584.015,3258.812
11616,10946,3.503369481,-2.008680731,31.64140022,1.9986,2.599,1685.844,1.657192458,1572.968,3258.812
11617,10947,3.501734235,-2.00909869,31.67249569,1.9986,2.597,1696.906,1.657192458,1561.906,3258.812
11618,10948,3.5002125,-2.005701038,31.70691415,1.9986,2.596,1707.89,1.657192458,1550.922,3258.812
11619,10949,3.498785701,-2.009897308,31.73247057,1.9986,2.594,1718.937,1.657192458,1539.875,3258.812
11620,10950,3.496978714,-2.010015831,31.76908491,1.9986,2.592,1729.969,1.657192458,1528.843,3258.812
11621,10951,3.495628826,-2.00670465,31.78735828,1.9986,2.591,1740.984,1.657192458,1517.828,3258.812
11622,10952,3.494239596,-2.008707621,31.82779845,1.9986,2.59,1752.0,1.657192458,1506.812,3258.812
11623,10953,3.49250732,-2.011399862,31.86830692,1.9986,2.588,1763.015,1.657192458,1495.797,3258.812
11624,10954,3.490959607,-2.007546342,31.89535338,1.9988,2.586,1774.031,1.657192458,1484.781,3258.812
11625,10955,3.489709183,-2.009108773,31.91389279,1.9986,2.585,1785.094,1.657192458,1473.718,3258.812
11626,10956,3.487737859,-2.006830046,31.95405098,1.9988,2.584,1796.094,1.657192458,1462.718,3258.812
11627,10957,3.48668347,-2.006912643,31.98981874,1.9986,2.582,1807.094,1.657192458,1451.718,3258.812
11628,10958,3.485039345,-2.00711458,32.02305609,1.9986,2.58,1818.062,1.657192458,1440.75,3258.812
11629,10959,3.483606791,-2.0091019,32.04378338,1.9986,2.579,1829.125,1.657192458,1429.687,3258.812
